left_trace_id,right_trace_id,left_prompt_id,right_prompt_id,left_family,right_family,left_outcome,right_outcome,same_family,same_outcome,js_divergence,tv_distance
trace_00029,trace_00095,causal_006,commonsense_019,causal_micro_world,commonsense_multihop,correct,correct,False,True,0.1908745046211096,0.33333333333333337
trace_00029,trace_00096,causal_006,arith_020,causal_micro_world,arithmetic,correct,correct,False,True,0.6556390622295665,0.75
trace_00029,trace_00097,causal_006,logic_020,causal_micro_world,symbolic_logic,correct,incorrect,False,False,0.0,0.0
trace_00029,trace_00098,causal_006,temporal_020,causal_micro_world,temporal_ordering,correct,incorrect,False,False,0.5954372523105549,0.6666666666666666
trace_00029,trace_00099,causal_006,causal_020,causal_micro_world,causal_micro_world,correct,correct,True,True,0.5,0.5
trace_00029,trace_00100,causal_006,commonsense_020,causal_micro_world,commonsense_multihop,correct,correct,False,True,0.3958156020033583,0.6
trace_00030,trace_00031,commonsense_006,arith_007,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.43709270815304424,0.49999999999999994
trace_00030,trace_00032,commonsense_006,logic_007,commonsense_multihop,symbolic_logic,incorrect,correct,False,False,0.1908745046211096,0.33333333333333337
trace_00030,trace_00033,commonsense_006,temporal_007,commonsense_multihop,temporal_ordering,incorrect,correct,False,False,0.20751874963942185,0.3333333333333333
trace_00030,trace_00034,commonsense_006,causal_007,commonsense_multihop,causal_micro_world,incorrect,incorrect,False,True,0.3333333333333333,0.3333333333333333
trace_00030,trace_00035,commonsense_006,commonsense_007,commonsense_multihop,commonsense_multihop,incorrect,incorrect,True,True,0.2502283386145066,0.4666666666666667
trace_00030,trace_00036,commonsense_006,arith_008,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.1264907875651346,0.26666666666666666
trace_00030,trace_00037,commonsense_006,logic_008,commonsense_multihop,symbolic_logic,incorrect,correct,False,False,0.5954372523105548,0.6666666666666666
trace_00030,trace_00038,commonsense_006,temporal_008,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.3333333333333333,0.3333333333333333
trace_00030,trace_00039,commonsense_006,causal_008,commonsense_multihop,causal_micro_world,incorrect,incorrect,False,True,0.5954372523105549,0.6666666666666666
trace_00030,trace_00040,commonsense_006,commonsense_008,commonsense_multihop,commonsense_multihop,incorrect,incorrect,True,True,0.30807904596723146,0.41666666666666663
trace_00030,trace_00041,commonsense_006,arith_009,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.4135214398827884,0.5238095238095237
trace_00030,trace_00042,commonsense_006,logic_009,commonsense_multihop,symbolic_logic,incorrect,incorrect,False,True,0.30807904596723146,0.41666666666666663
trace_00030,trace_00043,commonsense_006,temporal_009,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.3333333333333333,0.3333333333333333
trace_00030,trace_00044,commonsense_006,causal_009,commonsense_multihop,causal_micro_world,incorrect,correct,False,False,0.3333333333333333,0.3333333333333333
trace_00030,trace_00045,commonsense_006,commonsense_009,commonsense_multihop,commonsense_multihop,incorrect,incorrect,True,True,0.490968531773352,0.6
trace_00030,trace_00046,commonsense_006,arith_010,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.236452797660028,0.3999999999999999
trace_00030,trace_00047,commonsense_006,logic_010,commonsense_multihop,symbolic_logic,incorrect,incorrect,False,True,0.4591479170272448,0.6666666666666666
trace_00030,trace_00048,commonsense_006,temporal_010,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.0,0.0
trace_00030,trace_00049,commonsense_006,causal_010,commonsense_multihop,causal_micro_world,incorrect,incorrect,False,True,0.20751874963942185,0.3333333333333333
trace_00030,trace_00050,commonsense_006,commonsense_010,commonsense_multihop,commonsense_multihop,incorrect,correct,True,False,0.3333333333333333,0.3333333333333333
trace_00030,trace_00051,commonsense_006,arith_011,commonsense_multihop,arithmetic,incorrect,incorrect,False,True,0.42528358731335336,0.5
trace_00030,trace_00052,commonsense_006,logic_011,commonsense_multihop,symbolic_logic,incorrect,correct,False,False,0.0,0.0
trace_00030,trace_00053,commonsense_006,temporal_011,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.5954372523105549,0.6666666666666666
trace_00030,trace_00054,commonsense_006,causal_011,commonsense_multihop,causal_micro_world,incorrect,incorrect,False,True,0.3333333333333333,0.3333333333333333
trace_00030,trace_00055,commonsense_006,commonsense_011,commonsense_multihop,commonsense_multihop,incorrect,correct,True,False,0.2622846388220226,0.38095238095238093
trace_00030,trace_00056,commonsense_006,arith_012,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.5954372523105548,0.6666666666666666
trace_00030,trace_00057,commonsense_006,logic_012,commonsense_multihop,symbolic_logic,incorrect,correct,False,False,0.4591479170272448,0.6666666666666666
trace_00030,trace_00058,commonsense_006,temporal_012,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.3333333333333333,0.3333333333333333
trace_00030,trace_00059,commonsense_006,causal_012,commonsense_multihop,causal_micro_world,incorrect,correct,False,False,0.5954372523105548,0.6666666666666666
trace_00030,trace_00060,commonsense_006,commonsense_012,commonsense_multihop,commonsense_multihop,incorrect,incorrect,True,True,0.6666666666666666,0.6666666666666666
trace_00030,trace_00061,commonsense_006,arith_013,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.20751874963942185,0.3333333333333333
trace_00030,trace_00062,commonsense_006,logic_013,commonsense_multihop,symbolic_logic,incorrect,correct,False,False,0.745484265886676,0.8
trace_00030,trace_00063,commonsense_006,temporal_013,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.5954372523105548,0.6666666666666666
trace_00030,trace_00064,commonsense_006,causal_013,commonsense_multihop,causal_micro_world,incorrect,incorrect,False,True,0.20751874963942185,0.3333333333333333
trace_00030,trace_00065,commonsense_006,commonsense_013,commonsense_multihop,commonsense_multihop,incorrect,incorrect,True,True,0.1379253809700301,0.24999999999999997
trace_00030,trace_00066,commonsense_006,arith_014,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.3333333333333333,0.3333333333333333
trace_00030,trace_00067,commonsense_006,logic_014,commonsense_multihop,symbolic_logic,incorrect,incorrect,False,True,0.20751874963942185,0.3333333333333333
trace_00030,trace_00068,commonsense_006,temporal_014,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.3333333333333333,0.3333333333333333
trace_00030,trace_00069,commonsense_006,causal_014,commonsense_multihop,causal_micro_world,incorrect,correct,False,False,0.5954372523105548,0.6666666666666666
trace_00030,trace_00070,commonsense_006,commonsense_014,commonsense_multihop,commonsense_multihop,incorrect,correct,True,False,0.032529960463599066,0.16666666666666669
trace_00030,trace_00071,commonsense_006,arith_015,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.5954372523105548,0.6666666666666666
trace_00030,trace_00072,commonsense_006,logic_015,commonsense_multihop,symbolic_logic,incorrect,incorrect,False,True,0.3112781244591328,0.5
trace_00030,trace_00073,commonsense_006,temporal_015,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.1264907875651346,0.26666666666666666
trace_00030,trace_00074,commonsense_006,causal_015,commonsense_multihop,causal_micro_world,incorrect,correct,False,False,0.4591479170272448,0.6666666666666666
trace_00030,trace_00075,commonsense_006,commonsense_015,commonsense_multihop,commonsense_multihop,incorrect,correct,True,False,0.42528358731335336,0.4999999999999999
trace_00030,trace_00076,commonsense_006,arith_016,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.10532008566602571,0.23809523809523808
trace_00030,trace_00077,commonsense_006,logic_016,commonsense_multihop,symbolic_logic,incorrect,correct,False,False,0.3333333333333333,0.3333333333333333
trace_00030,trace_00078,commonsense_006,temporal_016,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.1379253809700301,0.24999999999999997
trace_00030,trace_00079,commonsense_006,causal_016,commonsense_multihop,causal_micro_world,incorrect,incorrect,False,True,0.5954372523105548,0.6666666666666666
trace_00030,trace_00080,commonsense_006,commonsense_016,commonsense_multihop,commonsense_multihop,incorrect,correct,True,False,0.1908745046211096,0.33333333333333337
trace_00030,trace_00081,commonsense_006,arith_017,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.42528358731335336,0.4999999999999999
trace_00030,trace_00082,commonsense_006,logic_017,commonsense_multihop,symbolic_logic,incorrect,incorrect,False,True,0.1908745046211096,0.33333333333333337
trace_00030,trace_00083,commonsense_006,temporal_017,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.3333333333333333,0.3333333333333333
trace_00030,trace_00084,commonsense_006,causal_017,commonsense_multihop,causal_micro_world,incorrect,correct,False,False,0.1908745046211096,0.33333333333333337
trace_00030,trace_00085,commonsense_006,commonsense_017,commonsense_multihop,commonsense_multihop,incorrect,incorrect,True,True,0.5408520829727551,0.6666666666666666
trace_00030,trace_00086,commonsense_006,arith_018,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.3333333333333333,0.3333333333333333
trace_00030,trace_00087,commonsense_006,logic_018,commonsense_multihop,symbolic_logic,incorrect,correct,False,False,0.3333333333333333,0.3333333333333333
trace_00030,trace_00088,commonsense_006,temporal_018,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.5954372523105548,0.6666666666666666
trace_00030,trace_00089,commonsense_006,causal_018,commonsense_multihop,causal_micro_world,incorrect,correct,False,False,0.42528358731335336,0.5
trace_00030,trace_00090,commonsense_006,commonsense_018,commonsense_multihop,commonsense_multihop,incorrect,incorrect,True,True,0.020720839623908215,0.16666666666666666
trace_00030,trace_00091,commonsense_006,arith_019,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.42528358731335336,0.4999999999999999
trace_00030,trace_00092,commonsense_006,logic_019,commonsense_multihop,symbolic_logic,incorrect,correct,False,False,0.13628933528331,0.33333333333333337
trace_00030,trace_00093,commonsense_006,temporal_019,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.3333333333333333,0.3333333333333333
trace_00030,trace_00094,commonsense_006,causal_019,commonsense_multihop,causal_micro_world,incorrect,correct,False,False,0.3333333333333333,0.3333333333333333
trace_00030,trace_00095,commonsense_006,commonsense_019,commonsense_multihop,commonsense_multihop,incorrect,correct,True,False,0.3333333333333333,0.3333333333333333
trace_00030,trace_00096,commonsense_006,arith_020,commonsense_multihop,arithmetic,incorrect,correct,False,False,0.13792538097003013,0.24999999999999997
trace_00030,trace_00097,commonsense_006,logic_020,commonsense_multihop,symbolic_logic,incorrect,incorrect,False,True,0.5954372523105549,0.6666666666666666
trace_00030,trace_00098,commonsense_006,temporal_020,commonsense_multihop,temporal_ordering,incorrect,incorrect,False,True,0.6666666666666666,0.6666666666666666
trace_00030,trace_00099,commonsense_006,causal_020,commonsense_multihop,causal_micro_world,incorrect,correct,False,False,0.1908745046211096,0.33333333333333337
trace_00030,trace_00100,commonsense_006,commonsense_020,commonsense_multihop,commonsense_multihop,incorrect,correct,True,False,0.1264907875651346,0.26666666666666666
trace_00031,trace_00032,arith_007,logic_007,arithmetic,symbolic_logic,correct,correct,False,True,0.5954372523105548,0.6666666666666666
trace_00031,trace_00033,arith_007,temporal_007,arithmetic,temporal_ordering,correct,correct,False,True,0.6991966271302656,0.8333333333333333
trace_00031,trace_00034,arith_007,causal_007,arithmetic,causal_micro_world,correct,incorrect,False,False,0.3333333333333333,0.3333333333333333
trace_00031,trace_00035,arith_007,commonsense_007,arithmetic,commonsense_multihop,correct,incorrect,False,False,0.5047440727278306,0.6666666666666667
trace_00031,trace_00036,arith_007,arith_008,arithmetic,arithmetic,correct,correct,True,True,0.30872965966924326,0.4333333333333333
trace_00031,trace_00037,arith_007,logic_008,arithmetic,symbolic_logic,correct,correct,False,True,0.5954372523105548,0.6666666666666666
trace_00031,trace_00038,arith_007,temporal_008,arithmetic,temporal_ordering,correct,incorrect,False,False,0.3333333333333333,0.3333333333333333
trace_00031,trace_00039,arith_007,causal_008,arithmetic,causal_micro_world,correct,incorrect,False,False,0.32501121082417717,0.5
trace_00031,trace_00040,arith_007,commonsense_008,arithmetic,commonsense_multihop,correct,incorrect,False,False,0.510360419811954,0.5833333333333334
trace_00031,trace_00041,arith_007,arith_009,arithmetic,arithmetic,correct,correct,True,True,0.1109822080285477,0.38095238095238093
trace_00031,trace_00042,arith_007,logic_009,arithmetic,symbolic_logic,correct,incorrect,False,False,0.42528358731335336,0.49999999999999994
trace_00031,trace_00043,arith_007,temporal_009,arithmetic,temporal_ordering,correct,incorrect,False,False,0.10375937481971093,0.16666666666666666
trace_00031,trace_00044,arith_007,causal_009,arithmetic,causal_micro_world,correct,correct,False,True,0.3333333333333333,0.3333333333333333
trace_00031,trace_00045,arith_007,commonsense_009,arithmetic,commonsense_multihop,correct,incorrect,False,False,0.19876764957434986,0.3
trace_00031,trace_00046,arith_007,arith_010,arithmetic,arithmetic,correct,correct,True,True,0.12649078756513457,0.26666666666666666
trace_00031,trace_00047,arith_007,logic_010,arithmetic,symbolic_logic,correct,incorrect,False,False,0.6548575458269756,0.8333333333333334
trace_00031,trace_00048,arith_007,temporal_010,arithmetic,temporal_ordering,correct,incorrect,False,False,0.43709270815304424,0.49999999999999994
trace_00031,trace_00049,arith_007,causal_010,arithmetic,causal_micro_world,correct,incorrect,False,False,0.7704260414863775,0.8333333333333334
trace_00031,trace_00050,arith_007,commonsense_010,arithmetic,commonsense_multihop,correct,correct,False,True,0.43709270815304424,0.49999999999999994
trace_00031,trace_00051,arith_007,arith_011,arithmetic,arithmetic,correct,incorrect,True,False,0.5272925846688998,0.6666666666666667
trace_00031,trace_00052,arith_007,logic_011,arithmetic,symbolic_logic,correct,correct,False,True,0.43709270815304424,0.49999999999999994
trace_00031,trace_00053,arith_007,temporal_011,arithmetic,temporal_ordering,correct,incorrect,False,False,0.1908745046211096,0.3333333333333333
trace_00031,trace_00054,arith_007,causal_011,arithmetic,causal_micro_world,correct,incorrect,False,False,0.3333333333333333,0.3333333333333333
trace_00031,trace_00055,arith_007,commonsense_011,arithmetic,commonsense_multihop,correct,correct,False,True,0.537697968674856,0.5714285714285714
trace_00031,trace_00056,arith_007,arith_012,arithmetic,arithmetic,correct,correct,True,True,0.7295739585136223,0.8333333333333333
trace_00031,trace_00057,arith_007,logic_012,arithmetic,symbolic_logic,correct,correct,False,True,0.6548575458269756,0.8333333333333334
trace_00031,trace_00058,arith_007,temporal_012,arithmetic,temporal_ordering,correct,incorrect,False,False,0.10375937481971093,0.16666666666666666
trace_00031,trace_00059,arith_007,causal_012,arithmetic,causal_micro_world,correct,correct,False,True,0.7295739585136223,0.8333333333333333
