trace_id,prompt_id,task_family,model,difficulty,outcome,trial_id,repeat_index,temperature,temperature_tag,from_step_position,to_step_position,from_step_text,to_step_text,static_projection_norm,residual_norm,residual_cluster,residual_pc_1,residual_pc_2,residual_pc_3,residual_pc_4,residual_pc_5,residual_pc_6,residual_pc_7,residual_pc_8
trace_00136,causal_004,causal_micro_world,llama3.2:latest,medium,incorrect,causal_004__trial_01,1,0.8,,3,4,"With the increased concentration of dissolved substances, aquatic plants grow more rapidly.","The rapid growth of aquatic plants absorbs even more oxygen from the water, further decreasing dissolved oxygen levels.",0.14925857,0.9887982,0,0.16230012,-0.06300739,-0.17001456,-0.085164756,0.10902276,-0.22592987,-0.1433203,-0.12379576
trace_00136,causal_004,causal_micro_world,llama3.2:latest,medium,incorrect,causal_004__trial_01,1,0.8,,4,5,"The rapid growth of aquatic plants absorbs even more oxygen from the water, further decreasing dissolved oxygen levels.",Decreased dissolved oxygen levels cause increased stress among fish in the pond.,0.21249868,0.9771613,3,0.027659157,0.18418837,0.065208286,-0.13987184,-0.12355074,-0.04695198,0.12500742,-0.07279773
trace_00136,causal_004,causal_micro_world,llama3.2:latest,medium,incorrect,causal_004__trial_01,1,0.8,,5,6,Decreased dissolved oxygen levels cause increased stress among fish in the pond.,"As a result, fish mortality rates increase due to the inability to cope with the stressful conditions.",0.18129517,0.98342866,1,-0.09520293,0.08164815,0.2298707,0.066002205,0.006715811,-0.04571414,0.3256232,0.112922885
trace_00137,causal_004,causal_micro_world,llama3.2:latest,medium,correct,causal_004__trial_02,2,0.8,,0,1,A heat spike occurs in the pond.,The rise in water temperature causes a decrease in dissolved oxygen.,0.16297333,0.98663056,2,0.017871812,-0.25174946,-0.25496587,0.050427996,0.029150512,0.3209775,-0.19925919,0.08192903
trace_00137,causal_004,causal_micro_world,llama3.2:latest,medium,correct,causal_004__trial_02,2,0.8,,1,2,The rise in water temperature causes a decrease in dissolved oxygen.,"As a result of lower dissolved oxygen levels, fish begin to experience increased stress.",0.32439172,0.9459228,1,-0.064789295,0.21672647,0.19158733,0.0807335,-0.013939116,-0.08202783,0.090466656,-0.04805082
trace_00137,causal_004,causal_micro_world,llama3.2:latest,medium,correct,causal_004__trial_02,2,0.8,,2,3,"As a result of lower dissolved oxygen levels, fish begin to experience increased stress.","This increase in stress among the fish can lead to a range of negative outcomes, including reduced growth rates, increased mortality, and decreased reproduction.",0.3071978,0.95164573,1,0.039669845,0.058484893,0.18442026,0.082905814,0.085400715,-0.14739937,0.35667595,0.021905579
trace_00138,causal_004,causal_micro_world,llama3.2:latest,medium,correct,causal_004__trial_03,3,0.8,,0,1,A heat spike occurs in the pond.,The rising water temperature causes dissolved oxygen to fall.,0.16413371,0.9864381,2,-0.020089738,-0.18206486,-0.3231753,0.02995137,-0.018449167,0.26869097,-0.2126769,0.13868408
trace_00138,causal_004,causal_micro_world,llama3.2:latest,medium,correct,causal_004__trial_03,3,0.8,,1,2,The rising water temperature causes dissolved oxygen to fall.,"As dissolved oxygen levels decrease, fish stress increases.",0.34935212,0.93699163,1,0.037782643,0.08347229,0.2873577,0.13488291,0.06147674,0.045611754,0.052196346,-0.11777181
trace_00138,causal_004,causal_micro_world,llama3.2:latest,medium,correct,causal_004__trial_03,3,0.8,,2,3,"As dissolved oxygen levels decrease, fish stress increases.","Due to increased stress, the fish population is likely to decline or experience mass mortality.",0.24926022,0.9684366,1,-0.018664427,0.11694583,0.18327478,0.003519883,0.029453797,-0.21551551,0.36273807,0.082649834
trace_00139,causal_004,causal_micro_world,llama3.2:latest,medium,correct,causal_004__trial_04,4,0.8,,0,1,A heat spike causes an increase in water temperature.,The increased water temperature leads to a rise in dissolved oxygen falling from the surface of the water.,0.24013457,0.9707396,2,0.0660083,-0.14162213,-0.19986768,0.04738794,0.09700083,0.12041307,-0.22960578,0.043702792
trace_00139,causal_004,causal_micro_world,llama3.2:latest,medium,correct,causal_004__trial_04,4,0.8,,1,2,The increased water temperature leads to a rise in dissolved oxygen falling from the surface of the water.,"As a result, the amount of available dissolved oxygen decreases significantly.",0.3974125,0.9176401,0,0.3340625,-0.15989412,0.05388303,0.1465242,0.14601487,0.2605149,0.050404966,0.16779716
trace_00139,causal_004,causal_micro_world,llama3.2:latest,medium,correct,causal_004__trial_04,4,0.8,,2,3,"As a result, the amount of available dissolved oxygen decreases significantly.",This decrease in dissolved oxygen levels causes an increase in fish stress.,0.11538608,0.9933207,3,-0.19974978,0.29975405,0.07167431,-0.019727904,-0.07714738,-0.19516975,0.06046445,-0.13823742
trace_00139,causal_004,causal_micro_world,llama3.2:latest,medium,correct,causal_004__trial_04,4,0.8,,3,4,This decrease in dissolved oxygen levels causes an increase in fish stress.,"With increased fish stress, the fish population is likely to decline or exhibit signs of distress such as lethargy and poor appetite.",0.27929732,0.96020466,1,0.027358355,0.16667545,0.11263421,0.11160735,-0.061335012,-0.1572632,0.2618551,-0.020675847
trace_00140,causal_004,causal_micro_world,llama3.2:latest,medium,correct,causal_004__trial_05,5,0.8,,0,1,A heat spike occurs in the pond.,Rising water temperature increases the rate of decomposition and consumption of dissolved oxygen.,0.1370317,0.9905667,2,0.042867012,-0.2595497,-0.13269636,0.11045727,0.099750146,0.28143272,-0.19265352,0.063731335
trace_00140,causal_004,causal_micro_world,llama3.2:latest,medium,correct,causal_004__trial_05,5,0.8,,1,2,Rising water temperature increases the rate of decomposition and consumption of dissolved oxygen.,"As a result, dissolved oxygen levels in the pond decrease.",0.32924294,0.9442452,0,0.11375551,0.0637568,-0.08640812,-0.02817777,-0.1379919,-0.08175891,0.03408678,0.053409994
trace_00140,causal_004,causal_micro_world,llama3.2:latest,medium,correct,causal_004__trial_05,5,0.8,,2,3,"As a result, dissolved oxygen levels in the pond decrease.",Decreased dissolved oxygen levels cause an increase in fish stress.,0.1536158,0.9881307,3,-0.17215988,0.18413503,0.057782006,-0.0018304621,-0.005787164,0.049760822,0.052677456,-0.06896722
trace_00140,causal_004,causal_micro_world,llama3.2:latest,medium,correct,causal_004__trial_05,5,0.8,,3,4,Decreased dissolved oxygen levels cause an increase in fish stress.,Fish with higher stress levels are more likely to die or be removed from the pond through removal or relocation.,0.19884278,0.98003143,0,0.13911891,-0.0076377625,0.19599852,0.0061878017,0.13086343,-0.20309135,0.23818447,0.027214682
trace_00141,causal_005,causal_micro_world,llama3.2:latest,hard,incorrect,causal_005__trial_01,1,0.8,,0,1,Factory shutdown reduces supply.,Reduced supply leads to increased price.,0.4079788,0.9129914,1,-0.1302942,0.07923607,0.13377777,0.023250142,-0.02078082,-0.080397226,0.058000747,-0.06532128
trace_00141,causal_005,causal_micro_world,llama3.2:latest,hard,incorrect,causal_005__trial_01,1,0.8,,1,2,Reduced supply leads to increased price.,Increased price causes initial demand increase as customers buy before the price rise.,0.29719946,0.9548154,1,-0.271384,0.32624036,-0.01734103,0.047095533,-0.03279414,-0.15488751,-0.119211316,-0.16864224
trace_00141,causal_005,causal_micro_world,llama3.2:latest,hard,incorrect,causal_005__trial_01,1,0.8,,2,3,Increased price causes initial demand increase as customers buy before the price rise.,"As time passes and the full effect of the price increase is realized, demand later softens due to higher prices.",0.17698546,0.9842135,0,0.20059437,-0.10484435,0.18508746,-0.12200056,0.0019646932,0.14825794,0.14036116,-0.027265856
trace_00142,causal_005,causal_micro_world,llama3.2:latest,hard,incorrect,causal_005__trial_02,2,0.8,,0,1,Supply decreases due to the factory shutdown.,Reduced supply causes prices to rise.,0.28179672,0.95947415,1,-0.1583176,0.1896549,0.18584019,0.12784259,-0.033024818,-0.15573658,-0.009756491,-0.07438456
trace_00142,causal_005,causal_micro_world,llama3.2:latest,hard,incorrect,causal_005__trial_02,2,0.8,,1,2,Reduced supply causes prices to rise.,Rising prices eventually lead to softer demand.,0.18912725,0.98195255,1,-0.08539715,0.2144237,0.18713188,-0.12672389,0.070422746,0.031798173,-0.053920016,-0.2041492
trace_00142,causal_005,causal_micro_world,llama3.2:latest,hard,incorrect,causal_005__trial_02,2,0.8,,2,3,Rising prices eventually lead to softer demand.,Softer demand indicates reduced interest in purchasing the product.,0.17946991,0.98376346,0,0.25842652,-0.1895125,-0.012981222,-0.12996231,-0.0128147425,0.04396749,0.061986975,-0.0608143
trace_00143,causal_005,causal_micro_world,llama3.2:latest,hard,correct,causal_005__trial_03,3,0.8,,0,1,Supply decreases due to the factory shutdown.,"With less supply in the market, prices tend to rise.",0.28086317,0.95974773,1,-0.17604631,0.26298115,0.20992221,0.106673926,-0.0064476654,-0.14333735,-0.010067158,-0.16133678
trace_00143,causal_005,causal_micro_world,llama3.2:latest,hard,correct,causal_005__trial_03,3,0.8,,1,2,"With less supply in the market, prices tend to rise.","As prices increase, demand may soften as consumers are deterred by higher costs.",0.12963782,0.9915615,0,0.16905357,-0.017275788,0.17581944,-0.1123319,0.013849071,-0.05135661,-0.13939837,-0.04309353
trace_00143,causal_005,causal_micro_world,llama3.2:latest,hard,correct,causal_005__trial_03,3,0.8,,2,3,"As prices increase, demand may soften as consumers are deterred by higher costs.",A softer demand after a sharp price rise suggests that the initial sharp increase was likely temporary.,0.22716121,0.97385716,3,-0.24090077,0.10010047,-0.10468376,-0.13273276,0.06991021,0.1434374,0.26982412,-0.06295485
trace_00144,causal_005,causal_micro_world,llama3.2:latest,hard,incorrect,causal_005__trial_04,4,0.8,,0,1,Supply decreases due to the factory shutdown.,Reduced supply causes prices to rise in the short term.,0.27142596,0.9624592,1,-0.12309435,0.15646733,0.18381017,0.08691212,-0.02072748,-0.1421352,0.021789813,-0.070949174
trace_00144,causal_005,causal_micro_world,llama3.2:latest,hard,incorrect,causal_005__trial_04,4,0.8,,1,2,Reduced supply causes prices to rise in the short term.,"As prices rise, some consumers may delay or reconsider their purchases, reducing demand.",0.18087661,0.9835058,1,-0.015642373,0.18897307,0.20164281,-7.781075e-06,0.0817995,-0.064944066,0.0026038128,-0.1889183
trace_00144,causal_005,causal_micro_world,llama3.2:latest,hard,incorrect,causal_005__trial_04,4,0.8,,2,3,"As prices rise, some consumers may delay or reconsider their purchases, reducing demand.","Over time, softened demand leads to further price drops as sellers adjust to the new market conditions.",0.2091728,0.9778787,3,0.037074815,-0.054892574,-0.2632223,-0.18546471,-0.044615254,0.14089645,-0.06336764,-0.09906975
trace_00145,causal_005,causal_micro_world,llama3.2:latest,hard,correct,causal_005__trial_05,5,0.8,,0,1,Supply decreases due to the factory shutdown.,"With reduced supply, prices in the market rise.",0.3406347,0.9401958,1,-0.083929464,0.24477307,0.19423065,0.028719671,-0.013920973,-0.15214063,0.056632217,-0.07580623
trace_00145,causal_005,causal_micro_world,llama3.2:latest,hard,correct,causal_005__trial_05,5,0.8,,1,2,"With reduced supply, prices in the market rise.","As prices increase, consumers become more cautious and may reduce their demand over time.",0.21698208,0.97617567,1,0.037030708,0.11592925,0.21486449,-0.025021011,0.0721738,-0.045426134,-0.02967192,-0.17415614
trace_00145,causal_005,causal_micro_world,llama3.2:latest,hard,correct,causal_005__trial_05,5,0.8,,2,3,"As prices increase, consumers become more cautious and may reduce their demand over time.",The sharp rise in price leads to a decline in overall demand.,0.09446269,0.9955284,3,-0.031983435,-0.00010808929,-0.2199265,-0.054256298,-0.084893994,-0.0038709894,0.0038878089,0.05211145
trace_00146,causal_006,causal_micro_world,llama3.2:latest,easy,correct,causal_006__trial_01,1,0.8,,0,1,The lamp has enough power to function.,"However, it is not possible for the lamp to turn on with a broken bulb that cannot conduct electricity.",0.1891534,0.98194754,2,0.07542037,0.16487959,-0.22590628,0.0818049,-0.07264924,-0.05043471,0.08318975,0.08906215
trace_00146,causal_006,causal_micro_world,llama3.2:latest,easy,correct,causal_006__trial_01,1,0.8,,1,2,"However, it is not possible for the lamp to turn on with a broken bulb that cannot conduct electricity.","Therefore, since both conditions are not met (power is available and the bulb is working), the lamp will remain off.",0.22251682,0.97492886,0,0.034561154,-0.23239832,0.07426698,0.0189948,0.061463024,0.17468958,0.06515795,-0.16922924
trace_00147,causal_006,causal_micro_world,llama3.2:latest,easy,correct,causal_006__trial_02,2,0.8,,0,1,The lamp's state is evaluated.,"Since there is power available, but no working bulb, at least one of the conditions (power or a working bulb) is not met.",0.25410157,0.96717757,3,-0.10143383,-0.053043615,-0.28647438,0.13952325,-0.1875236,-0.04233343,-0.048154257,0.038917918
trace_00147,causal_006,causal_micro_world,llama3.2:latest,easy,correct,causal_006__trial_02,2,0.8,,1,2,"Since there is power available, but no working bulb, at least one of the conditions (power or a working bulb) is not met.","Given that at least one condition is not met, the lamp will remain off.",0.15058024,0.9885978,0,0.20779519,0.07588733,0.18134367,-0.049567033,0.2103798,0.06901555,0.05520346,-0.02806285
trace_00147,causal_006,causal_micro_world,llama3.2:latest,easy,correct,causal_006__trial_02,2,0.8,,2,3,"Given that at least one condition is not met, the lamp will remain off.",There is a 99% chance the lamp will stay off due to the broken bulb.,0.12377752,0.99231005,3,-0.03979077,0.1334578,-0.15822653,-0.017350418,-0.12832564,0.05027626,0.025575386,-0.009951225
trace_00148,causal_006,causal_micro_world,llama3.2:latest,easy,correct,causal_006__trial_03,3,0.8,,0,1,Determine the conditions for the lamp to turn on.,Identify which condition(s) are met (power is available).,0.19600715,0.9806025,0,0.13689014,-0.13117747,0.22204098,-0.069433935,-0.05251215,0.15206316,0.009271484,0.02823729
trace_00148,causal_006,causal_micro_world,llama3.2:latest,easy,correct,causal_006__trial_03,3,0.8,,1,2,Identify which condition(s) are met (power is available).,"Since the bulb is broken, it does not meet the second required condition.",0.19365697,0.9810693,3,-0.10602299,-0.09162199,-0.16230014,-0.06349697,0.14020155,0.0058554085,0.06704562,0.05843874
trace_00148,causal_006,causal_micro_world,llama3.2:latest,easy,correct,causal_006__trial_03,3,0.8,,2,3,"Since the bulb is broken, it does not meet the second required condition.",The lamp will not turn on due to the non-functioning bulb.,0.19619843,0.9805642,3,-0.094165556,0.29467523,-0.2540457,0.14552628,-0.14799,-0.14707117,-0.07121922,-0.022658769
trace_00149,causal_006,causal_micro_world,llama3.2:latest,easy,correct,causal_006__trial_04,4,0.8,,0,1,The system (the lamp) receives input that power is available.,"According to its design, a necessary condition for the lamp turning on is that the bulb is working.",0.29431587,0.95570815,3,-0.2012026,-0.0018161418,-0.21369395,-0.0018322079,-0.009975733,-0.119346075,0.01843117,6.9621376e-05
trace_00149,causal_006,causal_micro_world,llama3.2:latest,easy,correct,causal_006__trial_04,4,0.8,,1,2,"According to its design, a necessary condition for the lamp turning on is that the bulb is working.","Since the bulb is broken and not working, this condition is not met.",0.2916007,0.9565401,0,0.21159376,-0.07752111,0.07414062,-0.33714476,-0.1065275,0.20342757,0.21596451,0.050355915
trace_00149,causal_006,causal_micro_world,llama3.2:latest,easy,correct,causal_006__trial_04,4,0.8,,2,3,"Since the bulb is broken and not working, this condition is not met.","As a result, the lamp will not turn on due to the broken bulb despite having sufficient power.",0.1892416,0.98193055,2,-0.109153055,0.18856443,-0.19363056,0.23994632,0.038215112,-0.1692157,-0.09921356,0.13191587
trace_00150,causal_006,causal_micro_world,llama3.2:latest,easy,correct,causal_006__trial_05,5,0.8,,0,1,The presence of power is detected.,The detection of power does not meet the condition for the lamp to turn on due to a faulty bulb.,0.2729241,0.9620355,3,-0.15934338,0.030336827,-0.3804707,0.05361638,-0.002029352,-0.12302086,0.037693765,0.0045181387
